longitude,latitude,commune_insee,description
4.779451634,45.807077392,69116,"Dangerosité, les voitures ne regardent pas quand elles sortent du rond point "
4.909650566,45.733122195,69029,
4.907842949,45.733872243,69029,
4.906053029,45.734442345,69029,
4.888932128,45.759226508,69266,Travaux
4.898926695,45.75284071,69266,Travaux
4.886443824,45.771225457,69266,Travaux avec disparition de  l'itinéraire cyclable
4.85842181,45.742324551,69123,
4.856825053,45.742759959,69123,
4.861138921,45.74907948,69123,
4.779686226,45.831913071,69116,Route de saint Didier très dangereuse 
4.784655239,45.832236643,69116,Idem route dangereuse à vélo 
4.77633181,45.820062392,69116,Seul grand axe avec piste cyclable mais les voitures roulent très vite juste à côté et ce n’est pas du tout mon itinéraire 
4.780054999,45.762710627,69244,"pas de piste cyclable, route très fréquentée: bus, voiture beaucoup de commerces"
4.77718609,45.760282251,69244,
4.792498269,45.773488407,69123,"trottoir très dangereux: beaucoup de bosses, vive allure dans la descente avec un trottoir partagé avec les piétons et les sorties de résidence et de la station de lavage"
4.804593107,45.812501939,69194,Route dégradé 
4.793379515,45.820749715,69194,Route dégradée
4.788194371,45.826315897,69194,Route dégradée 
4.798306002,45.810047186,69194,ROnd point dangereux
4.798020358,45.812160724,69194,Vitesse voitures trop importante
4.832389463,45.784702564,69034,Bande cyclable sur chaussée mince et dégradée 
4.851614476,45.79800274,69034,L'enfer des cyclistes et des piétons.
4.859758515,45.80320595,69034,"Interruption de piste cyclable,  chaussée ne permettant pas à la cohabitation vélo voitures   automobilistes pressés d'aller faire leurs courses ou de sortir de l,'hypermarché qui ne respectent pas les vélos. Plusieurs accidents constatés "
4.792521302,45.773302681,69244,pas de séparation piétons vélos :piste très dégradée
4.820749771,45.805291139,69191,pas de piste cyclable séparée
4.837596233,45.772685492,69123,sortie du tunnel de la croix rousse beaucoup de vélo et de piétons à l’arrêt de bus
4.834225856,45.757834206,69123,
4.843366108,45.744656747,69123,
4.835989021,45.746977857,69123,
4.861766697,45.770253931,69123,
4.8841366,45.768337637,69266,
4.872951648,45.770527682,69266,
4.821522822,45.751718644,69123,
4.791036295,45.772464538,69081,
4.869742213,45.752748186,69123,
4.910696682,45.732841533,69029,
4.846445236,45.814838657,69063,Rond Point 
4.842960687,45.816523574,69063,Voiture double sans visibilite
4.836671524,45.825552002,69063,Pas de contre sens vélo - heureusement régulièrement peu passante mais voiture roule vite 
4.830361669,45.795670139,69034,Le quai : piste sur une route où les véhicules motorisés sont trop rapides 
4.840562934,45.79853133,69034,Pas de piste dans un sens de circulation 
4.836250159,45.790405653,69034,Piste sur la route où les voiture sont trop rapides et nombreuses. Pas de voie protégée. Nombreuses intersections 
4.77168279,45.763805456,69244,Autopont 2x2 voies avec circulation à grande vitesse sans aucune infrastructures cyclable.
4.768605622,45.763679091,69244,Circulation importante et rapide sans aucune infrastructure cyclable. Route montante.
4.768527948,45.760639663,69244,"Rue montante pour les cyclistes. Contre sens cyclable sans séparation entre véhicule motorisés et les cyclistes. Conducteur des véhicules éblouis par le soleil du matin. Chicane de ralentissement pour les véhicules à plusieurs niveaux sur cette rue, imposant des faces à faces avec les cyclistes. Le plus gros gagne !"
4.858699721,45.7570584,69123,
4.860807745,45.75703157,69123,
4.862698788,45.758129305,69123,
4.888094783,45.762049673,69266,"bande cyclable  contresens défoncée, non connue des automobilistes, nombreux refus de priorité au carrefour et voitures garées sur la bande cyclable. Agressions verbales nombreuses vers le centre de la Perralière."
4.902049603,45.766343657,69266,"Piste cyclable à contre sens traverse la rue du 4 août sur un passage piéton : difficile d'obtenir le droit de passer, et manque de visibilité d'un côté en raison des deux files de voitures."
4.861463897,45.763041874,69123,Circulation sur le trottoir en face de la gare
4.868030603,45.759517828,69123,Zone en travaux depuis des mois et des mois
4.880249164,45.7609935,69266,Travaux
4.888672153,45.759023745,69266,
4.833079829,45.758151955,69123,
4.859331046,45.740166121,69123,
4.804359258,45.793771902,69194,"avenue pasteur dangereuse (virages, visibilité médiocre, circulation rapide)"
4.808642449,45.788054018,69123,"Carrefour récemment aménagé mais difficile à appréhender pour les personnes non habituées (cyclistes, automobilistes, ...)"
4.790268406,45.804954316,69194,Circulation rapide sur cette voie.
4.838907396,45.75426606,69123,difficulté à traverser au passage piéton
4.846164521,45.752410634,69123,manque de respect des feux tricolores par les cyclistes et piétons dans tout les sens de circulation 
4.840799065,45.759086431,69123,
4.86599989,45.772338711,69266,Rond point et entré sur le rond point sans pistes cyclables dans plusieurs des rues alors que des postes cyclables sont présentes après dans ces rues
4.856989398,45.770090827,69123,Arrivé de cette rue et rejoindre le cours Vitton
4.829692223,45.795369549,69034,
4.841615633,45.801216291,69034,
4.860583283,45.791127095,69034,
4.831511838,45.784360897,69034,
4.851452946,45.798046323,69034,
4.851452946,45.798046323,69034,
4.792112145,45.795592774,69040,
4.790846399,45.796746806,69040,
4.791170949,45.796181107,69040,
4.862006265,45.760930519,69123,"Côté parti dieu Vilette, passage vélo pas clair, proche des taxi, dangereux"
4.862447954,45.768731916,69123,J'ai failli me faire écraser par une voiture ici (vitesse + inattention du conducteur qui a pris un virage beaucoup trop court)
4.861677932,45.77038544,69123,Carrefour dangereux et inadapté pour les vélos. Les travaux actuels intensifient le risque.
4.884902815,45.783864339,69266,
4.874042269,45.776416264,69266,
4.888825352,45.784748173,69266,
4.833975904,45.75800031,69123,Les piétons traversent et marchent sur la piste cyclable sans regarder.
4.885164844,45.758109411,69266,Rue en pente avec un carrefour très compliqué
4.901060012,45.765512754,69266,Carrefour à feu où la priorité n'est pas donné aux vélos
4.866183531,45.7723385,69266,Rond point avec énormément d'entrée 
4.923313221,45.698082307,69290,Traversee de carrefour non securisee aux cyclistes et trzs dangereuse
4.933377869,45.720923588,69290,Aucune bande cyclable ni meme trottoir pieton pour traverser le pont entre les deux rond points
4.859221891,45.776713363,69266,
4.863921784,45.779147446,69266,
4.853405406,45.797300113,69034,
4.83943577,45.793579887,69034,
4.867553149,45.801566057,69034,
4.841246444,45.780837667,69034,"Rue Bissardon sans contre-sens autorisé. 
Implique de commencer par monter Verdun pour redescendre par Royet afin de sortir du quartier vers Lyon. Fatigant et absurde."
4.838988629,45.781994649,69034,Accès à la piste cyclable difficile car trottoir non adapté. Source de tension avec piétons.
4.839993864,45.780889105,69034,"Ce passage set-il autorisé aux vélo. Le bateau en bas du tourbillon le laisse penser mais ce n'est pas clair.
Source de tension avec piétons."
4.902036179,45.75479285,69266,
4.910236062,45.76404166,69266,
4.890817701,45.782945154,69266,
4.798798911,45.853757528,69153,"Cohabitation avec les voitures dangereuses, conducteurs aggressifs et voies pas larges"
4.792479903,45.848754687,69153,"Accès le plus direct vers Lyon - route départementale sans aucun aménagement cyclable, voitures qui ne respectent pas toujours les distances
"
4.812399024,45.860811337,69071,Route sans aménagement cyclable
4.907268425,45.729410666,69029,"Rue Franklín Roosevelt sur toute sa longueur : pas de piste cyclable, chaussée étroite"
4.85575834,45.753181682,69123,toute l'avenue pendant les travaux
4.945624065,45.763596523,69275,toute la rue pendant les travaux
4.852645719,45.879090672,69284,
4.839886612,45.86961191,69143,
4.837398586,45.878628523,69143,
4.843852706,45.77678718,69123,"Carrefour inadapté, ""aménagement"" fait n'importe comment"
4.831518067,45.784183471,69034,Bande cyclable et suppression de la piste cyclable sur le trottoir
4.841289197,45.795404894,69034,Pas de piste cyclable
4.908117893,45.751000939,69266,dangereux
4.832092009,45.730200219,69123,
4.821954848,45.790475052,69034,
4.847327889,45.753614237,69123,
4.905140085,45.734890505,69029,aménagement cyclable interrompu
4.90748952,45.733851096,69029,grand axe sans aménagement
4.904803102,45.767881727,69266,Traversée Villeurbanne Vaulx en velin à cusset
4.81598581,45.731419134,69123,Traversée Rhône la mulatiere 
4.864607223,45.75916089,69123,Bande cyclable avenue pompidou inexistante ou trop étroite 
4.880671019,45.760113586,69266,"les voitures venant du sud ne voient pas les vélos arrivant de l'ouest. La zone de circulation voiture/vélo est trop petite au Sud, ce qui agace les voitures et le font sentir (vrombissement, serré)"
4.880426423,45.764013651,69266,toute la rue Paul Verlaine est actellement difficile d'accès. 
4.873044362,45.755307925,69123,"Avenue Félix Faure dangereuse, quel que soit le sens"
4.859302808,45.753597255,69123,"Avenue Félix Faure terriblement dangereuse sur toute sa longueur, quel que soit le sens (absnece de voie cyclable), et à la chaussée cabossée, rendant la circulation très dangereuse "
4.854998596,45.754955861,69123,"bloc de rue où le croisement de voiture, bien qu'autorisé est dangereux, irrite les conducteurs de véhicules, que le cycliste arrive en fasse ou soit devant lui. "
4.852310562,45.759283817,69123,"les pietons et cucliste traversent systématiquement au rouge dans le sens ouest-est, au moment où le feu est vert pour les cyclistes et bus dans le sens nord sud. "
4.869548963,45.752817674,69123,"Carrefour Dauphiné-Lacassagne mélant Voitures, Bus, Trams, Vélos, Piétons... Très accidentogène"
4.860307176,45.749335656,69123,"Carrefour Albert Thomas-Général Mouton Duvernet, entrée de l'Université Jean-Moulin.

Carrefour pas adapté avec zone d'attente au feu des vélos s'engageant vers Gambetta en plein sur la piste cyclable entre Général Mouton Duvernet et entrée de Université Jean-Moulin

+ Risques de collisions élevé entre vélos et piétons à l'entrée de Jean-Moulin"
4.849364798,45.743182788,69123,Pas de piste cyclable 
4.829239121,45.758864899,69123,Les travaux ne prévois pas de place pour les vélos 
4.869355165,45.73646471,69123,carrefour infernal avec non respect des feux rouges
4.860496691,45.741695143,69123,voie cyclable central très dangereuse pour les velos. Vehicules motorisés ne respectant pas distance et voie
4.877350228,45.754855946,69123,carrefour très anxiogène
4.864228482,45.754293146,69123,travaux
4.853441105,45.752983938,69123,travaux
4.851140374,45.742227275,69123,Pas de voie cyclable
4.861373005,45.758635634,69123,
4.819093654,45.734746301,69123,
4.874115325,45.77342774,69266,
4.873654652,45.770450645,69266,"Le virage Zola Est => République Sud est dangereux (bande de pierre ne permet pas de couper le virage, on est + exposé aux voitures)"
4.878912805,45.768055994,69266,"Obligé de monter sur le trottoir, car l'accès à la route est bloqué pour les véhicules, mais aussi pour les vélos = Faire une petite voie..."
5.005589411,45.781771918,69282,
5.002296068,45.766755077,69282,
4.847129059,45.753859294,69123,Grande avenue 
4.844723776,45.763464228,69123,Longue rue à sens unique où les voitures veulent doubler mais n’ont pas toujours la place pour
4.834952108,45.766431919,69123,Beaucoup de zone piétonne 
4.90868689,45.731078718,69029,
4.906957615,45.734058912,69029,
4.908494781,45.737967827,69029,
4.860448728,45.707950606,69199,"Chaussée dégradée, stationnements de voitures dans tous les sens, piétons dans tous les sens, poussière. "
4.857826843,45.69509274,69199,"Véhicules ne respectant pas le code de route, circulation à contre sens de véhicules"
4.857841364,45.695266523,69199,
4.905135509,45.734632625,69029,Pas d aménagement cyclable alors que c est presque un point de passage obligé pour rentrer sur Bron (et piste avant et apres)
4.915337384,45.726680112,69029,"passage sous l 'A43 soit en conflit avec les piétons soit en danger avec les voitures...)
Passage obligé pour rejoindre la voie lyonnaise 12"
4.910517034,45.73294458,69029,L'ensemble du boulevard n est pas aménagé pour les vélos
4.904166593,45.734911916,69029,fin de piste cyclable
4.907022279,45.733970671,69029,pas du tout de piste cyclable !
4.928866209,45.740432397,69029,pas du tout de piste cyclable et vitesse excessive des voitures
4.899735936,45.76414321,69266,axe Doua - Villeurbanne
4.836127831,45.782921145,69034,traversée de la montée de la Boucle
4.827913136,45.778984923,69123,continuité cyclable depuis Hénon et angle Canut / Rochereau mal indiqué
4.846973352,45.753912869,69123,"les feux tricolores sont mal coordonnés, personne ne les respecte que ce soit les piétons, les cyclistes ou les voitures"
4.8161516,45.816333057,69191,
4.811377477,45.820098118,69191,
4.806414903,45.817164895,69194,"Rocade des monts d’or, aucune sécurité pour les vélos, véhicules qui roulent bien au dessus des limites de vitesse"
4.797212504,45.814467312,69194,
4.793080394,45.817630749,69194,
4.80104698,45.806814113,69194,
4.856214685,45.750660433,69123,
4.837910129,45.768717954,69123,
4.713513561,45.759172304,69205,Absence de piste cyclable; véhicules motorisés en gros exces de vitesse qutidiennement
