insee,latitude,longitude,description,categorie_detectee,score_urgence,score_facilite,niveau_facilite_label,flux_proche,location_flux,distance_flux_m,priorite_emoji,priorite_label,priorite_score,score_importance_global
69123,45.731522795,4.824122796,Défaut de continuité de la piste cyclable. Les travaux du tram n'arrangent rien,Travaux & Maintenance,2,1,🟢 Facile (Quick Win),8884.0,Lyon 7_Pont Raymond Barre,229.78321979432005,🔴,CRITIQUE,4,82.67
69123,45.731498714,4.824274701,Travaux du tram sans prise en compte du flux de velo,Travaux & Maintenance,2,1,🟢 Facile (Quick Win),8884.0,Lyon 7_Pont Raymond Barre,241.87312498962353,🔴,CRITIQUE,4,82.63
69123,45.731555511,4.824428901,Travaux sans prise en compte du trafic important de velos.,Travaux & Maintenance,2,1,🟢 Facile (Quick Win),8884.0,Lyon 7_Pont Raymond Barre,252.21279238497985,🔴,CRITIQUE,4,82.6
69123,45.733459084,4.839241301,Rue de gerland bitume dégradé lorsqu'on souhaite rester bien à droite pour ne pas se faire embêter par les voitures (pas de piste),Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention),8884.0,Lyon 7_Pont Raymond Barre,1406.2977425951935,🟠,ÉLEVÉE,3,82.26
69123,45.728061223,4.823879731,Avec les travaux plus aucune sécurité et non respect des feux par les voitures,Travaux & Maintenance,2,1,🟢 Facile (Quick Win),8884.0,Lyon 7_Pont Raymond Barre,483.63581532424195,🔴,CRITIQUE,4,81.87
69123,45.728096091,4.824099216,Partout où il y a des travaux,Travaux & Maintenance,2,1,🟢 Facile (Quick Win),8884.0,Lyon 7_Pont Raymond Barre,487.63110874833257,🔴,CRITIQUE,4,81.85
69259,45.688660476,4.861663332,Carrefour Yves Farge / 11 novembre 1918,Carrefours dangereux,3,3,🔴 Difficile (Structurel),8884.0,Lyon 7_Pont Raymond Barre,5751.196193634714,🟠,ÉLEVÉE,3,81.78
69123,45.727757277,4.823922223,"fin de piste cyclable, croisement avec des rues où la piste cyclable est à double sens (obligé de passé sur les esplanades, trottoirs du quartiers, et ce jusqu'à la Cité internationale où le sparents sont obligés de déposer leurs enfant en double file sur cette rue étroite
pavés au sols qui sont glissants les jours de pluie (avec aussi en hiver, les feuilles des arbres qui glissent sur les pavés)",Aménagement inadapté,2,1,🟢 Facile (Quick Win),8884.0,Lyon 7_Pont Raymond Barre,515.7778634438451,🟠,ÉLEVÉE,3,81.76
69123,45.727757277,4.823922223,"fin de piste cyclable, croisement avec des rues où la piste cyclable est à double sens (obligé de passé sur les esplanades, trottoirs du quartiers, et ce jusqu'à la Cité internationale où le sparents sont obligés de déposer leurs enfant en double file sur cette rue étroite
pavés au sols qui sont glissants les jours de pluie (avec aussi en hiver, les feuilles des arbres qui glissent sur les pavés)",Travaux & Maintenance,2,1,🟢 Facile (Quick Win),8884.0,Lyon 7_Pont Raymond Barre,515.7778634438451,🟠,ÉLEVÉE,3,81.76
69123,45.726487789,4.8283492,"Travaux depuis plusieurs mois, sans itinéraire cyclable",Travaux & Maintenance,2,1,🟢 Facile (Quick Win),8884.0,Lyon 7_Pont Raymond Barre,824.7436997957323,🟠,ÉLEVÉE,3,80.78
69123,45.726466626,4.828877948,"Travaux en cours. Piste cycliste, travaux et voitures : zone accidentogene",Travaux & Maintenance,2,1,🟢 Facile (Quick Win),8884.0,Lyon 7_Pont Raymond Barre,854.4314277913599,🟠,ÉLEVÉE,3,80.69
69123,45.726483557,4.828905213,Travaux en cours depuis plus d'un an et demi (rien n'a bougé pendant plus d'un an),Travaux & Maintenance,2,1,🟢 Facile (Quick Win),8884.0,Lyon 7_Pont Raymond Barre,854.5476823415142,🟠,ÉLEVÉE,3,80.69
69123,45.739693784,4.818377456,"Travaux qui bloquent, mais qui n'avancent plus depuis des années",Travaux & Maintenance,2,1,🟢 Facile (Quick Win),8884.0,Lyon 7_Pont Raymond Barre,883.7244376912244,🟠,ÉLEVÉE,3,80.59
69123,45.725547648,4.845042046,"Interruption piste cyclable, pas de place sous le pont et vitesse élevée des voitures sortant du périphérique 
+ Travaux sans alternative pour les cyclistes",Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention),8884.0,Lyon 7_Pont Raymond Barre,1981.8073644195927,🟠,ÉLEVÉE,3,80.43
69123,45.725943465,4.845253251,"Le quartier est très utilisé par beaucoup de velotaffeurs mais pas totalement aménagé en piste cyclable ou sécurisé pour les vélos. Ici passage sous un pont route partagée, les voitures ne respectent pas toutes une distance correcte avec les vélos",Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention),8884.0,Lyon 7_Pont Raymond Barre,1981.6998131287874,🟠,ÉLEVÉE,3,80.43
69123,45.726900103,4.830837236,travaux,Travaux & Maintenance,2,1,🟢 Facile (Quick Win),8884.0,Lyon 7_Pont Raymond Barre,936.1705499741936,🟠,ÉLEVÉE,3,80.43
69123,45.725768147,4.845217283,Travaux + Non respect du sens interdit par les voitures,Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention),8884.0,Lyon 7_Pont Raymond Barre,1985.7977937740084,🟠,ÉLEVÉE,3,80.42
69123,45.726436561,4.830434775,Travaux du tram,Travaux & Maintenance,2,1,🟢 Facile (Quick Win),8884.0,Lyon 7_Pont Raymond Barre,944.4614872721412,🟠,ÉLEVÉE,3,80.4
69123,45.726478396,4.830750792,Travaux pour le tram,Travaux & Maintenance,2,1,🟢 Facile (Quick Win),8884.0,Lyon 7_Pont Raymond Barre,960.1427046899973,🟠,ÉLEVÉE,3,80.35
69123,45.726280611,4.830549204,Zone difficile à cause des travaux mais aussi la complexité de la voirie et Les pis Ecl Desbals difficile à repérer quelques fois,Travaux & Maintenance,2,1,🟢 Facile (Quick Win),8884.0,Lyon 7_Pont Raymond Barre,962.5618321205343,🟠,ÉLEVÉE,3,80.34
69123,45.726469921,4.830804757,la j'en parle même pas avec les travaux,Travaux & Maintenance,2,1,🟢 Facile (Quick Win),8884.0,Lyon 7_Pont Raymond Barre,963.9671458215238,🟠,ÉLEVÉE,3,80.34
69123,45.726484361,4.830789942,Carrefour Av.  Jean Jaurès avec ces travaux,Travaux & Maintenance,2,1,🟢 Facile (Quick Win),8884.0,Lyon 7_Pont Raymond Barre,962.0572142774719,🟠,ÉLEVÉE,3,80.34
69123,45.726579007,4.831985639,Travaux tram vers la Halle Tony Garnier,Travaux & Maintenance,2,1,🟢 Facile (Quick Win),8884.0,Lyon 7_Pont Raymond Barre,1029.0347975960751,🟠,ÉLEVÉE,3,80.13
69259,45.703961013,4.891922284,Stationnement véhicule tout le long de la voie cyclable,Infrastructure manquante,3,3,🔴 Difficile (Structurel),8884.0,Lyon 7_Pont Raymond Barre,6311.216665891017,🟠,ÉLEVÉE,3,80.0
69123,45.726539264,4.833066141,"Travaux sans itinéraire alternatif disponble, usagers de la voiture excédés par les bouchons qui mettent en dangers les piétons et cyclistes",Travaux & Maintenance,2,1,🟢 Facile (Quick Win),8884.0,Lyon 7_Pont Raymond Barre,1100.5276866211318,🟠,ÉLEVÉE,3,79.9
69123,45.726515664,4.833991657,Les travaux ont rendue l’avenue très dangereuse pour les vélos. Très peu d’aménagement y compris pour les piétons.,Travaux & Maintenance,2,1,🟢 Facile (Quick Win),8884.0,Lyon 7_Pont Raymond Barre,1162.4844227125998,🟠,ÉLEVÉE,3,79.71
69123,45.726495918,4.834061131,Gros travaux et bcp de trous,Travaux & Maintenance,2,1,🟢 Facile (Quick Win),8884.0,Lyon 7_Pont Raymond Barre,1168.2275322562894,🟠,ÉLEVÉE,3,79.69
69123,45.726382646,4.835594494,travaux,Travaux & Maintenance,2,1,🟢 Facile (Quick Win),8884.0,Lyon 7_Pont Raymond Barre,1277.2385763855627,🟠,ÉLEVÉE,3,79.34
69123,45.726419171,4.835612648,Travaux en cours et carrefour dangereux: voitures sur les 2 voies,Travaux & Maintenance,2,1,🟢 Facile (Quick Win),8884.0,Lyon 7_Pont Raymond Barre,1276.487333670529,🟠,ÉLEVÉE,3,79.34
69123,45.726400853,4.83614903,Travaux du tram,Travaux & Maintenance,2,1,🟢 Facile (Quick Win),8884.0,Lyon 7_Pont Raymond Barre,1313.98656892586,🟠,ÉLEVÉE,3,79.22
69123,45.726240552,4.837427896,En travaux,Travaux & Maintenance,2,1,🟢 Facile (Quick Win),8884.0,Lyon 7_Pont Raymond Barre,1410.1913103251393,🟠,ÉLEVÉE,3,78.92
69123,45.726240997,4.837615386,Travaux depuis 2 ans,Travaux & Maintenance,2,1,🟢 Facile (Quick Win),8884.0,Lyon 7_Pont Raymond Barre,1423.1488590888364,🟠,ÉLEVÉE,3,78.88
69123,45.726296857,4.838471939,Poteaux au milieu de la piste cyclable,Aménagement inadapté,2,1,🟢 Facile (Quick Win),8884.0,Lyon 7_Pont Raymond Barre,1480.1466256164022,🟠,ÉLEVÉE,3,78.7
69123,45.726215883,4.83903392,Les cyclistes ne sont pas pieds à terre malgré les travaux ! Gros dangers pour les piétons et incivilités,Travaux & Maintenance,2,1,🟢 Facile (Quick Win),8884.0,Lyon 7_Pont Raymond Barre,1523.4543984463658,🟠,ÉLEVÉE,3,78.56
69123,45.72618952,4.839247294,Les travaux se font au mépris total des cyclistes et des piétons,Travaux & Maintenance,2,1,🟢 Facile (Quick Win),8884.0,Lyon 7_Pont Raymond Barre,1539.7114040889815,🟠,ÉLEVÉE,3,78.51
69123,45.726133097,4.839267421,"passage étroit non adapté aux piétons, cyclistes, trotinettes le long des travaux du tram T10. Aucune signalétique adaptée, tapis bleus galère, route poussiéreuse, pleine de gravats",Aménagement inadapté,2,1,🟢 Facile (Quick Win),8884.0,Lyon 7_Pont Raymond Barre,1543.7718261726316,🟠,ÉLEVÉE,3,78.49
69123,45.726133097,4.839267421,"passage étroit non adapté aux piétons, cyclistes, trotinettes le long des travaux du tram T10. Aucune signalétique adaptée, tapis bleus galère, route poussiéreuse, pleine de gravats",Travaux & Maintenance,2,1,🟢 Facile (Quick Win),8884.0,Lyon 7_Pont Raymond Barre,1543.7718261726316,🟠,ÉLEVÉE,3,78.49
69123,45.726156578,4.839837816,Travaux T10,Travaux & Maintenance,2,1,🟢 Facile (Quick Win),8884.0,Lyon 7_Pont Raymond Barre,1582.9317822572998,🟠,ÉLEVÉE,3,78.37
69123,45.72597415,4.840090389,Travaux en cours. Les motos empruntent le trottoir  quand il y a des bouchons,Travaux & Maintenance,2,1,🟢 Facile (Quick Win),8884.0,Lyon 7_Pont Raymond Barre,1609.173001629587,🟠,ÉLEVÉE,3,78.29
69123,45.72597415,4.840090389,Travaux en cours. Les motos empruntent le trottoir  quand il y a des bouchons,Aménagement inadapté,2,1,🟢 Facile (Quick Win),8884.0,Lyon 7_Pont Raymond Barre,1609.173001629587,🟠,ÉLEVÉE,3,78.29
69123,45.724768734,4.841832385,Travaux tram t10,Travaux & Maintenance,2,1,🟢 Facile (Quick Win),8884.0,Lyon 7_Pont Raymond Barre,1789.1449198575126,🟠,ÉLEVÉE,3,77.71
69123,45.725761891,4.844953364,Travaux Tram T10 infernal,Travaux & Maintenance,2,1,🟢 Facile (Quick Win),8884.0,Lyon 7_Pont Raymond Barre,1966.8593519218393,🟠,ÉLEVÉE,3,77.15
69123,45.726044122,4.845200204,"Point très dangereux et problématique lié à des travaux, peu sûr pour les piétons et les cyclistes !",Travaux & Maintenance,2,1,🟢 Facile (Quick Win),8884.0,Lyon 7_Pont Raymond Barre,1974.0421216965674,🟠,ÉLEVÉE,3,77.13
69123,45.725547648,4.845042046,"Interruption piste cyclable, pas de place sous le pont et vitesse élevée des voitures sortant du périphérique 
+ Travaux sans alternative pour les cyclistes",Travaux & Maintenance,2,1,🟢 Facile (Quick Win),8884.0,Lyon 7_Pont Raymond Barre,1981.8073644195927,🟠,ÉLEVÉE,3,77.1
69123,45.725923145,4.845251807,travaux longue durée sans plan vélo (généralisé sur le T10 dans le quartier de gérland),Travaux & Maintenance,2,1,🟢 Facile (Quick Win),8884.0,Lyon 7_Pont Raymond Barre,1982.364018981719,🟠,ÉLEVÉE,3,77.1
69123,45.725939307,4.845257969,Travaux et conduite dangereuse des automobilistes,Travaux & Maintenance,2,1,🟢 Facile (Quick Win),8884.0,Lyon 7_Pont Raymond Barre,1982.2014795281802,🟠,ÉLEVÉE,3,77.1
69123,45.725768147,4.845217283,Travaux + Non respect du sens interdit par les voitures,Travaux & Maintenance,2,1,🟢 Facile (Quick Win),8884.0,Lyon 7_Pont Raymond Barre,1985.7977937740084,🟠,ÉLEVÉE,3,77.09
69123,45.725587702,4.845123151,Travaux qui sont de très fortes nuisances. Alternatives vélo très aléatoires,Travaux & Maintenance,2,1,🟢 Facile (Quick Win),8884.0,Lyon 7_Pont Raymond Barre,1986.0723271418262,🟠,ÉLEVÉE,3,77.09
69123,45.725969824,4.845315658,travaux important et traffic trop important,Travaux & Maintenance,2,1,🟢 Facile (Quick Win),8884.0,Lyon 7_Pont Raymond Barre,1985.2634196306847,🟠,ÉLEVÉE,3,77.09
69123,45.725950278,4.845384984,travaux,Travaux & Maintenance,2,1,🟢 Facile (Quick Win),8884.0,Lyon 7_Pont Raymond Barre,1991.06270744536,🟠,ÉLEVÉE,3,77.07
69123,45.725233267,4.845137042,Co activité travaux complex,Travaux & Maintenance,2,1,🟢 Facile (Quick Win),8884.0,Lyon 7_Pont Raymond Barre,2001.5684761154448,🟠,ÉLEVÉE,3,77.04
69123,45.725271536,4.845207994,Travaux d'aménagement empêchant la circulation à double sens,Travaux & Maintenance,2,1,🟢 Facile (Quick Win),8884.0,Lyon 7_Pont Raymond Barre,2005.0798968328652,🟠,ÉLEVÉE,3,77.03
69123,45.724619679,4.844986904,"Travaux persistants, aménagement cyclable inexistant avec un conflit piéton/vélo + beaucoup d'usagers en vélo qui se rendent à leur travail à proximité de cette zone d'activité",Travaux & Maintenance,2,1,🟢 Facile (Quick Win),8884.0,Lyon 7_Pont Raymond Barre,2017.5679939569247,🟠,ÉLEVÉE,3,76.99
69123,45.723807645,4.845033938,"travaux, route dangereuse",Travaux & Maintenance,2,1,🟢 Facile (Quick Win),8884.0,Lyon 7_Pont Raymond Barre,2059.246221516248,🟠,ÉLEVÉE,3,76.85
69123,45.722641402,4.845255913,"travaux important, route  defoncé et bouchon...",Travaux & Maintenance,2,1,🟢 Facile (Quick Win),8884.0,Lyon 7_Pont Raymond Barre,2134.863291456056,🟠,ÉLEVÉE,3,76.61
69123,45.721372356,4.845644845,rue saint jean de dieu en travaux,Travaux & Maintenance,2,1,🟢 Facile (Quick Win),8884.0,Lyon 7_Pont Raymond Barre,2232.6763469867246,🟠,ÉLEVÉE,3,76.3
69123,45.731632294,4.823611978,"Une des rares fois où je suis tombé. Je cherchais mon chemin pour regagner la piste cyclable des quais. Des travaux, des voitures qui roulent vite et je cherchais mon chemin. Bilan je n'ai pas vu un rail de tramway et ma roue s'est prise dedans",Conflit Piétons,1,2,🟡 Moyen (Intervention),8884.0,Lyon 7_Pont Raymond Barre,188.41118593330376,🔴,CRITIQUE,4,76.14
69123,45.731553036,4.82382422,"travaux absolument insupportables depuis 2 ans, sans aucun passage pour les vélos qui sont nombreux à venir des quais et se retrouvent soit obligés de contourner en descendant du vélo, soit de se mettre dans la circulation atroce sur ce gros carrefour",Conflit Piétons,1,2,🟡 Moyen (Intervention),8884.0,Lyon 7_Pont Raymond Barre,206.4715446586335,🔴,CRITIQUE,4,76.08
69123,45.731604798,4.824012967,"Depuis le début des travaux du tram, traversée entre les quais du Rhône et debourg bien difficile",Conflit Piétons,1,2,🟡 Moyen (Intervention),8884.0,Lyon 7_Pont Raymond Barre,219.48457841322795,🔴,CRITIQUE,4,76.04
69123,45.731579837,4.824088644,C'est vraiment pire en ce moment à cause des travaux mais même avant il y avait des problèmes pour passer sans danger des quais du Rhône à l'avenue Debourg,Conflit Piétons,1,2,🟡 Moyen (Intervention),8884.0,Lyon 7_Pont Raymond Barre,225.80200481204682,🔴,CRITIQUE,4,76.02
69123,45.734054245,4.818009469,Traversée des piétons et des cyclistes en 3 séquences qui sont mises bout à bout tellement longues !,Conflit Piétons,1,2,🟡 Moyen (Intervention),8884.0,Lyon 7_Pont Raymond Barre,339.2020031323238,🔴,CRITIQUE,4,75.66
69123,45.727757277,4.823922223,"fin de piste cyclable, croisement avec des rues où la piste cyclable est à double sens (obligé de passé sur les esplanades, trottoirs du quartiers, et ce jusqu'à la Cité internationale où le sparents sont obligés de déposer leurs enfant en double file sur cette rue étroite
pavés au sols qui sont glissants les jours de pluie (avec aussi en hiver, les feuilles des arbres qui glissent sur les pavés)",Conflit Piétons,1,2,🟡 Moyen (Intervention),8884.0,Lyon 7_Pont Raymond Barre,515.7778634438451,🟠,ÉLEVÉE,3,75.1
69199,45.708058821,4.858651193,"Travaux tram, stationnement anarchique voitures, vitesse excessive 2 roues motorisés et voitures",Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention),8884.0,Lyon 7_Pont Raymond Barre,3939.785800931738,🟠,ÉLEVÉE,3,74.21
69199,45.707950606,4.860448728,"Chaussée dégradée, stationnements de voitures dans tous les sens, piétons dans tous les sens, poussière.",Conflit Voiture/Stationnement,2,2,🟡 Moyen (Intervention),8884.0,Lyon 7_Pont Raymond Barre,4051.682841516966,🟠,ÉLEVÉE,3,73.85
69123,45.741252403,4.819419322,piétons qui traversent n'importe où (piste cyclable pas assez visible),Conflit Piétons,1,2,🟡 Moyen (Intervention),8884.0,Lyon 7_Pont Raymond Barre,1038.285345055289,🟠,ÉLEVÉE,3,73.43
69123,45.726539264,4.833066141,"Travaux sans itinéraire alternatif disponble, usagers de la voiture excédés par les bouchons qui mettent en dangers les piétons et cyclistes",Conflit Piétons,1,2,🟡 Moyen (Intervention),8884.0,Lyon 7_Pont Raymond Barre,1100.5276866211318,🟠,ÉLEVÉE,3,73.24
69123,45.726515664,4.833991657,Les travaux ont rendue l’avenue très dangereuse pour les vélos. Très peu d’aménagement y compris pour les piétons.,Conflit Piétons,1,2,🟡 Moyen (Intervention),8884.0,Lyon 7_Pont Raymond Barre,1162.4844227125998,🟠,ÉLEVÉE,3,73.04
69123,45.731553036,4.82382422,"travaux absolument insupportables depuis 2 ans, sans aucun passage pour les vélos qui sont nombreux à venir des quais et se retrouvent soit obligés de contourner en descendant du vélo, soit de se mettre dans la circulation atroce sur ce gros carrefour",Signalisation & Marquage,1,1,🟢 Facile (Quick Win),8884.0,Lyon 7_Pont Raymond Barre,206.4715446586335,🔴,CRITIQUE,4,72.75
69123,45.731663746,4.824065928,Travaux sans solution pour les vélos,Signalisation & Marquage,1,1,🟢 Facile (Quick Win),8884.0,Lyon 7_Pont Raymond Barre,222.31002736317686,🔴,CRITIQUE,4,72.7
69199,45.709568725,4.851466786,Beaucoup de travaux,Travaux & Maintenance,2,1,🟢 Facile (Quick Win),8884.0,Lyon 7_Pont Raymond Barre,3424.554283792358,🟠,ÉLEVÉE,3,72.51
69199,45.709567804,4.851559611,"Ca fait longtemps que la zone est en travaux, avec beaucoup d'évolution. Une seule a prévu un itinéraire sécurisé pour les vélo. Aujourd'hui, même à pied c'est compliqué et dangereux d'emprunter ce carrefour",Travaux & Maintenance,2,1,🟢 Facile (Quick Win),8884.0,Lyon 7_Pont Raymond Barre,3429.570042714019,🟠,ÉLEVÉE,3,72.5
