insee,latitude,longitude,description,categorie_detectee,score_urgence,score_facilite,niveau_facilite_label
69123,45.754213248,4.864262018,Travaux en cours depuis plus de 1 ans et très peu de prise en compte des vélo dans les aménagements ( aménagements mal faits ou inexistants),Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69123,45.753271338,4.856347222,Rue dangereuse depuis les travaux,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69123,45.753186973,4.855642138,travaux sur felix faure très dangereux depuis des mois,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69123,45.753652622,4.85912963,"travaux sur felix faure sens part dieu lyon 7, très très dangereux depuis des mois",Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69123,45.754108813,4.863294718,Travaux importants trafic partagé,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69044,45.772047145,4.752937759,Route de Paris (en travaux depuis des années),Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69266,45.769390554,4.880235467,Travaux T6,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69123,45.755258558,4.87264757,"Travaux dangereux mal indiqués, trous dans la chaussée tout le long de l'avenue",Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69029,45.751676377,4.904063849,Trafic véhicules + manque d'aménagement + travaux,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69259,45.703114215,4.887505221,travaux,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69266,45.755652457,4.891118746,Gros travaux,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69123,45.752925069,4.853547162,Travaux,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69266,45.759069233,4.887780944,Flux partagés et travaux,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69199,45.70804766,4.859365645,Actuellement en travaux du futur tram t10.,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69123,45.754273789,4.883708971,"La route de Genas est censée être une double voie cycliste et un sens unique automobile, même pendant les travaux. A ce croisement des voitures arrivant de la droite, quand on remonte la route de Genas c'est-à-dire face aux voitures, ne regardent jamais vers la gauche avant de s'insérer ce qui peut être très dangereux si le cycliste n'est pas attentif",Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69123,45.753669263,4.858852189,"Toute l'avenue est très dangereuse depuis les travaux, la voie laissée aux vélos est trop étroite et en permanence obstrué par les barrières et panneaux des travaux",Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69266,45.756117195,4.893967234,Bitume en très mauvais état (beaucoup de trous) et de mauvaises qualités (très peu roulant),Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69123,45.754366632,4.865406989,Tout le quartier en travaux,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69123,45.753092199,4.855341598,Gros travaux !!,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69123,45.757038223,4.853823672,Travaux,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69266,45.758258655,4.885131805,Travaux +++++++,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69123,45.751529006,4.897565123,Travaux....,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69256,45.777280803,4.919703697,Travaux et voies de bus surélevées j’ai bcp d’amis qui sont tombés en montant dessus,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69266,45.755863859,4.892740866,travaux sur la piste cyclable,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69029,45.752837822,4.898675249,travaux,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69266,45.755621869,4.891131312,Travaux supprimant la piste cyclable,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69123,45.753598174,4.859288129,carrefour en travaux depuis 5 ans,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69123,45.754445041,4.866148706,Travaux interminables,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69123,45.731666349,4.824035433,"""En travaux depuis des mois sans alternative, \""descendez de votre vélo\""""",Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69266,45.75572031,4.891076446,Travaux,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69123,45.753889781,4.861590189,"travaux, piste coupée et plus de possibilité de rejoindre la piste de l'autre côté de la route",Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69123,45.75420815,4.863859835,Travaux fréquents et difficulté à traverser le carrefour,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69266,45.758850328,4.887479695,Route dans un état catastrophique en raison des travaux,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69266,45.780727328,4.907615616,"Sens unique pour travaux, jamais respecté par les automobilistes",Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69029,45.748527285,4.916434761,"Beaucoup de travaux, la route est en très très mauvaise état, pas de lumière la nuit et beaucoup de nid de poule et des véhicules circulant très vite.",Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69266,45.752104882,4.902221928,Les travaux ont enlevé la piste cyclable ce qui rends la circulation très difficile,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69029,45.751794322,4.903683095,"Travaux, route dégradée",Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69123,45.725271536,4.845207994,Travaux d'aménagement empêchant la circulation à double sens,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69266,45.758691354,4.88695559,Travaux,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69266,45.776419561,4.873992551,Beaucoup de travaux au niveau de ce carrefour avec des personnes qui ne respectent pas les feux.,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69123,45.754445063,4.881875033,Travaux,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69266,45.758575704,4.886789109,Travaux,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69266,45.758379791,4.882740847,Travaux,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69123,45.754559801,4.866615212,Travaux sans alternative,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69123,45.753704989,4.859485342,Travaux sans alternative,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69123,45.754212595,4.883872874,Jungle car travaux depuis longtemps et énervement généralisé,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69266,45.761304367,4.881040226,Tout le quartier car travaux durablement,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69123,45.752801823,4.852351247,Travaux obligeant à faire le saumon sur une bande cyclable peu sécurisée,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69266,45.754947156,4.876039317,Aucun itinéraire cyclable pendant les travaux,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69266,45.759298549,4.890221576,"travaux, stationnement anarchique",Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69123,45.75429375,4.883998632,Impossibilité de circuler sur la route de Genas à cause des travaux en cours depuis 1 an au moins,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69123,45.754190076,4.86373995,Travaux en cours et itineraire véo TRES mal géré,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69029,45.744095165,4.932444789,du fait des travaux toute cette zone est compliquée et les voitures peut patientes,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69123,45.753230332,4.855352074,Travaux rue Félix Faure,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69266,45.759617396,4.889035859,Route défoncé par les travaux pas d'aménagement velo,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69123,45.754426296,4.866667272,bordel monstre à cause des travaux,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69266,45.755576846,4.891088576,"Travaux en cours pour le T6 dans la zone => pistes cyclables déplacées (sur la route = dangereux, revêtement aménagement en mauvais état, signalisation non adaptée .....)",Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69266,45.766360363,4.880107264,Travaux pour le tram prendre un autre chemin pour accéder à ces commerces,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69123,45.755041861,4.871048575,Travaux av Félix Faure,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69123,45.755396614,4.875026025,Travaux,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69123,45.754779591,4.868134653,Travaux,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69256,45.778633688,4.912107548,il y'a des travaux toujours et parfois le chemin de velo est disparu,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69266,45.754281534,4.886374505,travaux tram,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69266,45.754286179,4.885786194,Travaux du BHNS depuis 2 ans. 0 espace pour les vélos …,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69123,45.758698324,4.858527973,Travaux permanents,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69123,45.753474223,4.858375177,travaux,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69123,45.754736048,4.868070472,"travaux, éclairage",Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69123,45.754411085,4.864488415,Les travaux avenue Felix Faure rendent dangereux la pratique du vélo sur cette axe,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69123,45.753313088,4.856804526,Travaux,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69123,45.753028804,4.854151663,en travaux depuis super longtemps,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69123,45.754699077,4.868460837,travaux,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69266,45.757429488,4.882400167,Travaux sur l'avenue Félix Faure depuis plusieurs années.,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69266,45.755793771,4.876369117,Des feux régulièrement grillés par les véhicules particuliers. Des encombrements de la voie du fait de travaux,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69123,45.754094939,4.863161578,Travaux ++++,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69123,45.73142975,4.824112369,Liaison Pont Raymond Barre <> Avenue Debourg depuis les travaux du tramway T10,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69044,45.780674675,4.750604521,Du aux travaux d’aménagement actuellement en cours,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69123,45.773935281,4.79304583,Travaux depuis 1 ans et demi,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69123,45.755281945,4.871910186,Travaux interminables,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69266,45.759257616,4.888613858,Grand Clément et route de Genas avec les travaux,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69029,45.749242369,4.914162399,"travaux, pas d'aménagement pour les cyclistes",Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69266,45.758997148,4.88848924,"travaux du tramway. pas d'aménagement pour les cyclistes, chaussée en mauvais état",Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69266,45.782795847,4.890754993,"Travaux et c'est très compliqué le rond point , quand je vais au Rhône sportif, je dois traverser le pont et cesta ssez dangereux",Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69266,45.759175148,4.890573855,travaux,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69266,45.759390875,4.890044198,Quartier Grandclément - travaux et circulation dangereuse des véhicules (ambulances etc),Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69088,45.818984185,4.862958327,"le bord de la chaussée est très très tape-cul!! bosse, trou... vraiment ça décourage !",Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69123,45.753241095,4.856076106,"Travaux perpétuels, piste cyclable à contre-sens des voitures",Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69123,45.753937865,4.861765561,Période de travaux,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69123,45.753162248,4.855283895,Travaux + accident régulier car les installations de chantier rendre peu perceptible l’arrivée de piéton sur la zone vélo.,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69199,45.708205949,4.856286403,cause : travaux T10,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69123,45.753529752,4.85813913,Travaux en cours depuis longtemps + état de la route déplorable,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69123,45.754469178,4.86571779,La rue Félix Faure en travaux,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69123,45.726400853,4.83614903,Travaux du tram,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69123,45.754822726,4.868754608,"Travaux sur l'Av. Félix Faure depuis 18 mois, l'axe qui etait agréable pour circuler avec des enfants est devenu un parcours du combattant.
Les aménagements cyclables temporaires sont déplacés et réduits constamment",Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69123,45.753236336,4.856128048,Travaux en cours avec absence de piste cyclable temporaire. Voirie réduit ce qui entraine une très grande proximité entre véhicules motorisés et vélos.,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69123,45.753744895,4.860093786,"Avenue Félix Faure, un chantier à ciel ouvert depuis deux ans",Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69123,45.745473625,4.864914356,tout le temps en travaux,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69123,45.754742013,4.868581958,travaux Maurice Faure :  pas de place pour les vélos,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69123,45.754490199,4.865886874,Toute l'avenue Félix Faure en travaux,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69123,45.731522795,4.824122796,Défaut de continuité de la piste cyclable. Les travaux du tram n'arrangent rien,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69123,45.753521849,4.857931549,Travaux,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69123,45.753475984,4.858151311,"Avec les travaux en ce moment c’est très dangereux, la chaussée est très déformée.",Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69123,45.753398285,4.856897366,"Travaux dangereux pour les vélos, étroits, partages avec voiture",Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69266,45.759444971,4.890501356,Travaux et manque d'aménagements cyclables,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69266,45.779355217,4.872263758,"Travaux du tram dangereux pour les vélos: la configuration change très souvent, n'est pas balisée / indiquée correctement. On peut se retrouver coincé dans le trafic routier ou dans les engins de chantier",Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69123,45.754887469,4.877329733,Fin brutale de la piste cyclable et nid de poule invisible sur les traits du passage piéton (j'ai manqué tomber et me faire écraser en tournant),Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69123,45.753951714,4.862623582,En travaux depuis des mois,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69244,45.773380807,4.792376771,"tout simplement dangereux pour le cycliste qui veut soit aller à Ecully et se fait doubler dans un virage avec angles morts, ou soit veut prendre la piste cyclable vers Tassin et doit traverser de manière hyper dangereuse une 2x2voies, pour retrouver une piste cyclable discontinue où parquent régulièrement des voitures",Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69123,45.755525071,4.874857715,Travaux lourds,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69123,45.724619679,4.844986904,"Travaux persistants, aménagement cyclable inexistant avec un conflit piéton/vélo + beaucoup d'usagers en vélo qui se rendent à leur travail à proximité de cette zone d'activité",Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
